"C_RTEST"	"U_SRTST"	"RTYPE"	"RSEX"	"SRVALOW"	"SRVALUP"	"RLABID"	"D_RLABSR"	"D_RLABSP"	"RTEST"	"RAGEL"	"RAGEH"	"STUDY"
"1164"	"0009"	"IU/l"	"B"	3	0	36	"CA2191603"	1998-10-01	2003-10-31	"SGOT"	0	109	"RP56976V 327"
"1165"	"0009"	"IU/l"	"B"	1	0	36	"CA2191605"	1997-03-01	2002-03-31	"SGOT"	0	109	"RP56976V 327"
"1166"	"0009"	"IU/l"	"B"	1	0	36	"CA2191605"	2002-04-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1167"	"0009"	"IU/l"	"B"	1	10	42	"CA2191701"	2000-05-03	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1168"	"0009"	"IU/l"	"B"	3	0	35	"CA2191801"	2001-07-02	2002-07-01	"SGOT"	13	109	"RP56976V 327"
"1169"	"0009"	"IU/l"	"B"	3	0	35	"CA2191802"	2001-04-01	2222-12-31	"SGOT"	13	109	"RP56976V 327"
"1170"	"0009"	"IU/l"	"B"	3	0	45	"CA2191803"	2001-11-26	2002-03-21	"SGOT"	13	109	"RP56976V 327"
"1171"	"0009"	"IU/l"	"B"	1	17	59	"CA2191804"	2001-03-03	2002-03-02	"SGOT"	13	109	"RP56976V 327"
"1172"	"0009"	"IU/l"	"B"	3	5	45	"CA2191805"	2001-09-17	2002-05-31	"SGOT"	9	109	"RP56976V 327"
"1173"	"0009"	"IU/l"	"B"	3	0	36	"CA3529501"	2001-06-15	2222-12-31	"SGOT"	16	109	"RP56976V 327"
"1174"	"0009"	"IU/l"	"B"	1	0	44.991	"CZ2220501"	2000-01-01	2003-01-31	"SGOT"	0	109	"RP56976V 327"
"1175"	"0009"	"IU/l"	"B"	1	0	18	"DE2196201"	2000-05-25	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1176"	"0009"	"IU/l"	"B"	1	0	18	"DE2198201"	2000-03-22	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1177"	"0009"	"IU/l"	"B"	1	5	17	"DE2218401"	2000-10-26	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1178"	"0009"	"IU/l"	"B"	1	0	18	"DE2267501"	1901-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1179"	"0009"	"IU/l"	"B"	1	0	15	"DE3594001"	2000-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1180"	"0009"	"IU/l"	"B"	1	0	18	"DE3594002"	1901-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1181"	"0009"	"IU/l"	"B"	3	5	45	"ES0001701"	2000-03-17	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1182"	"0009"	"IU/l"	"B"	3	15	50	"ES0003801"	2000-03-21	2222-12-31	"SGOT"	15	80	"RP56976V 327"
"1183"	"0009"	"IU/l"	"B"	1	2.9994	29.994	"ES0003901"	2000-03-09	2003-12-31	"SGOT"	19	109	"RP56976V 327"
"1184"	"0009"	"IU/l"	"B"	3	0	37	"ES0020501"	2000-04-06	2222-12-31	"SGOT"	0	108	"RP56976V 327"
"1185"	"0009"	"IU/l"	"B"	3	0	37	"ES0020502"	1999-02-19	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1186"	"0009"	"IU/l"	"B"	3	5	38	"ES2229001"	2000-02-14	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1187"	"0009"	"IU/l"	"B"	3	10	40	"ES2248801"	1999-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1188"	"0009"	"IU/l"	"B"	3	10	38	"ES2248901"	1997-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1189"	"0009"	"IU/l"	"B"	1	0	38	"ES2249601"	1998-12-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1190"	"0009"	"IU/l"	"B"	1	10	35	"FI0006701"	2001-01-25	2003-10-30	"SGOT"	15	109	"RP56976V 327"
"1191"	"0009"	"IU/l"	"B"	1	0	45	"FI0006801"	2000-01-01	2002-12-31	"SGOT"	18	109	"RP56976V 327"
"1192"	"0009"	"IU/l"	"B"	3	0	37	"FR0019701"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1193"	"0009"	"IU/l"	"B"	3	10	37	"FR0019702"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1194"	"0009"	"IU/l"	"B"	3	5	35	"FR0019703"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1195"	"0009"	"IU/l"	"B"	3	15	37	"FR0019704"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1196"	"0009"	"IU/l"	"B"	3	0	40	"FR0019705"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1197"	"0009"	"IU/l"	"B"	3	0	37	"FR0019707"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1198"	"0009"	"IU/l"	"B"	3	0	25	"FR0019708"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1199"	"0009"	"IU/l"	"B"	3	0	36	"FR0019709"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1200"	"0009"	"IU/l"	"B"	3	0	37	"FR0019710"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1201"	"0009"	"IU/l"	"B"	3	0	34	"FR0037603"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1202"	"0009"	"IU/l"	"B"	1	0	40	"FR0062701"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1203"	"0009"	"IU/l"	"B"	1	15	37	"FR0066801"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1204"	"0009"	"IU/l"	"B"	1	0	46	"FR0066802"	2000-03-01	2222-12-31	"SGOT"	50	109	"RP56976V 327"
"1205"	"0009"	"IU/l"	"B"	3	15	37	"FR0066803"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1206"	"0009"	"IU/l"	"B"	3	4	40	"FR0066804"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1207"	"0009"	"IU/l"	"B"	1	4	37	"FR0066805"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1208"	"0009"	"IU/l"	"B"	3	6	36	"FR0066806"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1209"	"0009"	"IU/l"	"B"	3	0	38	"FR0066807"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1210"	"0009"	"IU/l"	"B"	1	6	50	"FR0066808"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1211"	"0009"	"IU/l"	"B"	3	0	37	"FR0066809"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1212"	"0009"	"IU/l"	"B"	3	9	38	"FR0087601"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1213"	"0009"	"IU/l"	"B"	3	0	34	"FR0087603"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1214"	"0009"	"IU/l"	"B"	3	0	35	"FR1222801"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1215"	"0009"	"IU/l"	"B"	3	0	38	"FR1222802"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1216"	"0009"	"IU/l"	"B"	3	10	34	"FR1222803"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1217"	"0009"	"IU/l"	"B"	3	0	42	"FR1553401"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1218"	"0009"	"IU/l"	"B"	3	10	34	"FR1553402"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1219"	"0009"	"IU/l"	"B"	3	5	37	"FR1553405"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1220"	"0009"	"IU/l"	"B"	3	4	46	"FR1553407"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1221"	"0009"	"IU/l"	"B"	3	10	40	"FR1553411"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1222"	"0009"	"IU/l"	"B"	3	10	37	"FR1553412"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1223"	"0009"	"IU/l"	"B"	3	9	45	"FR1553413"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1224"	"0009"	"IU/l"	"B"	3	0	34	"FR1553417"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1225"	"0009"	"IU/l"	"B"	3	0	26	"FR1553418"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1226"	"0009"	"IU/l"	"B"	3	10	42	"FR1633101"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1227"	"0009"	"IU/l"	"B"	3	10	40	"FR1633102"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1228"	"0009"	"IU/l"	"B"	3	10	34	"FR1633103"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1229"	"0009"	"IU/l"	"B"	3	0	37	"FR1633104"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1230"	"0009"	"IU/l"	"B"	3	6	53	"FR1633105"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1231"	"0009"	"IU/l"	"B"	3	0	42	"FR1633106"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1232"	"0009"	"IU/l"	"B"	3	7	25	"FR2181201"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1233"	"0009"	"IU/l"	"B"	3	7	41	"FR2181202"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1234"	"0009"	"IU/l"	"B"	1	0	38	"FR2181203"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1235"	"0009"	"IU/l"	"B"	1	10	34	"FR2181204"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1236"	"0009"	"IU/l"	"B"	1	0	41	"FR2181205"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1237"	"0009"	"IU/l"	"B"	3	17	59	"FR2181401"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1238"	"0009"	"IU/l"	"B"	3	10	34	"FR2181402"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1239"	"0009"	"IU/l"	"B"	1	8	36	"FR2181403"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1240"	"0009"	"IU/l"	"B"	1	15	48	"FR2181404"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1241"	"0009"	"IU/l"	"B"	1	8	37	"FR2181405"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1242"	"0009"	"IU/l"	"B"	3	0	59	"FR2181406"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1243"	"0009"	"IU/l"	"B"	3	8	50	"FR2181407"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1244"	"0009"	"IU/l"	"B"	3	5	31	"FR2181408"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1245"	"0009"	"IU/l"	"B"	1	14	50	"FR2181409"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1246"	"0009"	"IU/l"	"B"	1	0	34	"FR2181410"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1247"	"0009"	"IU/l"	"B"	3	8	42	"FR2181411"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1248"	"0009"	"IU/l"	"B"	1	6	25	"FR2181412"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1249"	"0009"	"IU/l"	"B"	1	4	40	"FR2181413"	2000-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1250"	"0009"	"IU/l"	"B"	1	0	30	"FR2181414"	2000-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1251"	"0009"	"IU/l"	"B"	1	0	38	"FR2181415"	2000-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1252"	"0009"	"IU/l"	"B"	1	5	57	"FR2181416"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1253"	"0009"	"IU/l"	"B"	1	0	34	"FR2181417"	2000-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1254"	"0009"	"IU/l"	"B"	1	4	40	"FR2181418"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1255"	"0009"	"IU/l"	"B"	1	6	38	"FR2181419"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1256"	"0009"	"IU/l"	"B"	1	0	38	"FR2181420"	2000-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1257"	"0009"	"IU/l"	"B"	1	0	40	"FR2181422"	2000-03-01	2002-12-31	"SGOT"	18	109	"RP56976V 327"
"1258"	"0009"	"IU/l"	"B"	1	0	37	"FR2181423"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1259"	"0009"	"IU/l"	"B"	1	0	40	"FR2181424"	2000-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1260"	"0009"	"IU/l"	"B"	1	10	30	"FR2181426"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1261"	"0009"	"IU/l"	"B"	1	10	37	"FR2181427"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1262"	"0009"	"IU/l"	"B"	1	8	50	"FR2181428"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1263"	"0009"	"IU/l"	"B"	1	0	30	"FR2181429"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1264"	"0009"	"IU/l"	"B"	1	0	26	"FR2181430"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1265"	"0009"	"IU/l"	"B"	1	10	72	"FR2181431"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1266"	"0009"	"IU/l"	"B"	1	5	40	"FR2181432"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1267"	"0009"	"IU/l"	"B"	1	0	60	"FR2181433"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1268"	"0009"	"IU/l"	"B"	1	0	37	"FR2181434"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1269"	"0009"	"IU/l"	"B"	1	0	35	"FR2181435"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1270"	"0009"	"IU/l"	"B"	1	5	37	"FR2181436"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1271"	"0009"	"IU/l"	"B"	1	0	50	"FR2181437"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1272"	"0009"	"IU/l"	"B"	1	5	32	"FR2181438"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1273"	"0009"	"IU/l"	"B"	1	15	37	"FR2181439"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1274"	"0009"	"IU/l"	"B"	3	0	35	"FR4293901"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1275"	"0009"	"IU/l"	"B"	3	10	34	"FR4293903"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1276"	"0009"	"IU/l"	"B"	1	6	35	"GB1163501"	2001-06-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1277"	"0009"	"IU/l"	"B"	1	0	40	"GB1163502"	2001-08-28	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1278"	"0009"	"IU/l"	"B"	1	0	40	"GB1163503"	2001-06-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1279"	"0009"	"IU/l"	"B"	3	0	40	"GB2007201"	1999-08-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1280"	"0009"	"IU/l"	"B"	1	5	43	"GB2143501"	2001-05-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1281"	"0009"	"IU/l"	"B"	1	10	42	"GB2143601"	2000-08-14	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1282"	"0009"	"IU/l"	"B"	3	5	40	"GB2143701"	2001-03-20	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1283"	"0009"	"IU/l"	"B"	3	5	45	"GB2143901"	2000-11-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1284"	"0009"	"IU/l"	"B"	3	1	25	"GB2143902"	1999-01-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1285"	"0009"	"IU/l"	"B"	3	12	42	"GB2143904"	2001-01-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1286"	"0009"	"IU/l"	"B"	3	4	46	"HU0000401"	2000-10-19	2000-10-31	"SGOT"	18	109	"RP56976V 327"
"1287"	"0009"	"IU/l"	"B"	3	4	46	"HU0000401"	2000-11-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1288"	"0009"	"IU/l"	"B"	3	1	46	"HU0000402"	2001-04-20	2001-04-20	"SGOT"	18	109	"RP56976V 327"
"1289"	"0009"	"IU/l"	"B"	3	4	37	"HU0000403"	2001-03-28	2001-03-28	"SGOT"	18	109	"RP56976V 327"
"1290"	"0009"	"IU/l"	"B"	3	5	37	"HU2199701"	2000-02-09	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1291"	"0009"	"IU/l"	"B"	3	8	40	"IE0001701"	2000-06-13	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1292"	"0009"	"IU/l"	"B"	3	0	40	"IE0001702"	2000-10-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1293"	"0009"	"IU/l"	"B"	3	7	40	"IE1165701"	2000-06-08	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1294"	"0009"	"IU/l"	"B"	3	5	40	"IE2145201"	2000-04-28	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1295"	"0009"	"IU/l"	"B"	3	0	40	"IT0005801"	2000-09-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1296"	"0009"	"IU/l"	"B"	3	5	46	"IT0005802"	1901-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1297"	"0009"	"IU/l"	"B"	3	14	50	"IT0005803"	1901-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1298"	"0009"	"IU/l"	"B"	3	0	45	"IT2193701"	2001-01-30	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1299"	"0009"	"IU/l"	"B"	3	15	46	"LB0000101"	2001-07-04	2003-12-31	"SGOT"	0	109	"RP56976V 327"
"1300"	"0009"	"IU/l"	"B"	3	0	37	"LB0000102"	2001-01-01	2003-12-31	"SGOT"	18	109	"RP56976V 327"
"1301"	"0009"	"IU/l"	"B"	1	0	32	"LB0001002"	2001-01-01	2003-12-31	"SGOT"	18	109	"RP56976V 327"
"1302"	"0009"	"IU/l"	"B"	1	0	37	"NL1017501"	2000-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1303"	"0009"	"IU/l"	"B"	3	5	40	"NL1925701"	1998-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1304"	"0009"	"IU/l"	"B"	1	0	40	"NL2221501"	2000-06-05	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1305"	"0009"	"IU/l"	"B"	1	0	45	"NL2221701"	2000-03-01	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1306"	"0009"	"IU/l"	"B"	1	0	50	"NO2221801"	1997-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1307"	"0009"	"IU/l"	"B"	3	10	50	"NO2221802"	1999-05-03	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1308"	"0009"	"IU/l"	"B"	1	10	50	"NO2221901"	2000-02-11	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1309"	"0009"	"IU/l"	"B"	3	7	35	"PL0002201"	2000-06-26	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1310"	"0009"	"IU/l"	"B"	3	7	38	"PL0002202"	2002-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1311"	"0009"	"IU/l"	"B"	3	5	30	"PL0002203"	2001-01-03	2001-01-04	"SGOT"	18	109	"RP56976V 327"
"1312"	"0009"	"IU/l"	"B"	3	10	49	"PL2193101"	2000-01-07	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1313"	"0009"	"IU/l"	"B"	3	5	40	"PL3928301"	2001-03-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1314"	"0009"	"IU/l"	"B"	1	0	40	"PR0000901"	2000-08-20	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1315"	"0009"	"IU/l"	"B"	3	0	40	"RU0004001"	1999-06-22	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1316"	"0009"	"IU/l"	"B"	3	0	37	"RU2201401"	2000-01-05	2002-12-31	"SGOT"	0	109	"RP56976V 327"
"1317"	"0009"	"IU/l"	"B"	3	0	45	"RU2201501"	2000-01-03	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1318"	"0009"	"IU/l"	"B"	1	11.9976	47.9904	"SE2193601"	2000-10-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1319"	"0009"	"IU/l"	"B"	1	0	47.9904	"SE2193602"	2002-04-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1320"	"0009"	"IU/l"	"B"	1	14.997	35.9928	"SE3928401"	2001-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1321"	"0009"	"IU/l"	"B"	3	0	47.9904	"SE3928402"	2001-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1322"	"0009"	"IU/l"	"B"	1	0	47.9904	"SE3928403"	2001-06-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1323"	"0009"	"IU/l"	"B"	1	11.9976	47.9904	"SE3928404"	2001-06-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1324"	"0009"	"IU/l"	"B"	1	0	47.9904	"SE3928405"	2001-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1325"	"0009"	"IU/l"	"B"	1	0	47.9904	"SE3928406"	2001-06-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1326"	"0009"	"IU/l"	"B"	1	5.9988	39.59208	"SK2201601"	1999-12-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1327"	"0009"	"IU/l"	"B"	1	1.79964	37.19256	"SK2201602"	2001-09-01	2001-09-30	"SGOT"	0	109	"RP56976V 327"
"1328"	"0009"	"IU/l"	"B"	1	5	40	"US0122001"	2000-03-10	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1329"	"0009"	"IU/l"	"B"	1	10	42	"US0122002"	2001-02-28	2003-02-27	"SGOT"	0	109	"RP56976V 327"
"1330"	"0009"	"IU/l"	"B"	3	5	40	"US0122003"	2000-03-26	2002-03-25	"SGOT"	0	109	"RP56976V 327"
"1331"	"0009"	"IU/l"	"B"	3	4	50	"US0122007"	2001-01-03	2003-01-02	"SGOT"	0	109	"RP56976V 327"
"1332"	"0009"	"IU/l"	"B"	3	15	45	"US0450401"	2000-07-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1333"	"0009"	"IU/l"	"B"	1	5	43	"US0451001"	1999-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1334"	"0009"	"IU/l"	"B"	1	0	55	"US1001401"	2001-01-01	2003-01-01	"SGOT"	0	109	"RP56976V 327"
"1335"	"0009"	"IU/l"	"B"	3	11	47	"US1328001"	1995-10-01	2000-02-17	"SGOT"	18	109	"RP56976V 327"
"1336"	"0009"	"IU/l"	"B"	3	12	34	"US1328001"	2000-07-31	2001-04-03	"SGOT"	18	109	"RP56976V 327"
"1337"	"0009"	"IU/l"	"B"	3	12	34	"US1328001"	2001-04-04	2222-12-31	"SGOT"	18	109	"RP56976V 327"
"1338"	"0009"	"IU/l"	"B"	3	11	47	"US1328001"	2000-02-18	2000-07-30	"SGOT"	18	109	"RP56976V 327"
"1339"	"0009"	"IU/l"	"B"	1	15	46	"US2005501"	2000-04-24	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1340"	"0009"	"IU/l"	"B"	3	3	45	"US2106201"	2000-05-15	2001-07-01	"SGOT"	0	109	"RP56976V 327"
"1341"	"0009"	"IU/l"	"B"	3	3	45	"US2106202"	NA	NA	"SGOT"	NA	NA	"RP56976V 327"
"1342"	"0009"	"IU/l"	"B"	1	0	37	"US2164201"	2000-10-03	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1343"	"0009"	"IU/l"	"B"	1	0	42	"US2164401"	1901-01-01	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1344"	"0009"	"IU/l"	"B"	1	15	37	"US2202201"	2001-05-07	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1345"	"0009"	"IU/l"	"B"	1	5	40	"US2202301"	2000-11-07	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1346"	"0009"	"IU/l"	"B"	1	0	40	"US2202302"	2001-04-03	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1347"	"0009"	"IU/l"	"B"	1	0	37	"US2202401"	2000-07-20	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1348"	"0009"	"IU/l"	"B"	1	0	45	"US2202402"	2000-07-24	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1349"	"0009"	"IU/l"	"B"	1	10	42	"US2202403"	2000-08-10	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1350"	"0009"	"IU/l"	"B"	1	12	49	"US2202404"	2000-08-16	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1351"	"0009"	"IU/l"	"B"	1	7	40	"US2202405"	2000-08-28	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1352"	"0009"	"IU/l"	"B"	1	10	38	"US2202406"	2000-09-07	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1353"	"0009"	"IU/l"	"B"	1	0	55	"US2202407"	2000-08-28	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1354"	"0009"	"IU/l"	"B"	1	10	42	"US2202408"	2000-08-23	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1355"	"0009"	"IU/l"	"B"	1	15	37	"US2202409"	2000-09-15	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1356"	"0009"	"IU/l"	"B"	1	5	50	"US2202410"	2000-10-05	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1357"	"0009"	"IU/l"	"B"	1	0	37	"US2202411"	2000-10-04	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1358"	"0009"	"IU/l"	"B"	1	5	40	"US2202413"	2000-09-22	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1359"	"0009"	"IU/l"	"B"	1	10	42	"US2202414"	2000-10-30	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1360"	"0009"	"IU/l"	"B"	1	15	40	"US2202415"	2000-09-22	2222-12-31	"SGOT"	0	109	"RP56976V 327"
"1361"	"0009"	"IU/l"	"B"	1	1	45	"US2202416"	2000-10-13	2222-12-31	"SGOT"	0	109	"RP56976V 327"
